user_id,join_date,country,device_type,subscription_type
u412072,2023-05-26,AU,Android Phone,premium
u959280,2021-10-30,UK,iPad,free
u541448,2023-11-04,FR,Windows,premium
u465837,2021-06-07,IN,Mac,premium
u145991,2023-04-27,IN,Mac,premium
u934831,2023-01-28,US,iPhone,free
u977514,2021-01-06,US,Android Tablet,free
u717353,2021-02-24,IN,iPhone,basic
u528579,2020-07-02,US,Android Tablet,free
u877893,2022-04-26,UK,iPad,basic
u519289,2020-05-10,UK,Windows,premium
u610206,2021-10-15,BR,Mac,enterprise
u324502,2021-01-13,IN,Android Phone,free
u313012,2020-01-06,JP,iPhone,free
u036826,2023-03-03,MX,iPhone,enterprise
u259653,2020-05-27,IN,Mac,free
u006681,2020-06-17,BR,Android Tablet,enterprise
u747124,2020-06-02,US,Android Phone,enterprise
u016163,2020-03-05,IN,Android Phone,basic
u459503,2022-03-03,JP,Mac,free
u467995,2020-12-17,IN,Mac,enterprise
u625042,2021-07-22,US,iPhone,free
u108629,2023-08-22,AU,Windows,premium
u445213,2022-11-24,IN,Android Phone,basic
u286117,2023-06-02,IN,Android Phone,free
u287593,2020-02-03,JP,Mac,free
u009583,2021-02-21,CA,Windows,basic
u246676,2020-05-05,MX,Mac,premium
u321675,2023-01-19,UK,Mac,free
u284022,2022-10-07,FR,iPad,free
u983962,2023-06-15,AU,Mac,premium
u552627,2020-01-29,JP,Android Tablet,free
u909752,2021-01-18,FR,iPad,basic
u737679,2022-05-26,MX,iPad,free
u087812,2020-09-04,MX,Windows,free
u526428,2023-12-25,DE,Mac,premium
u893730,2020-11-14,US,Windows,basic
u627990,2023-09-17,FR,Android Phone,free
u183857,2022-02-18,UK,Android Tablet,enterprise
u164446,2022-10-28,UK,Android Tablet,free
u020473,2020-10-11,DE,Mac,free
u754399,2022-12-27,BR,Mac,free
u661457,2021-10-21,BR,Windows,free
u717036,2022-11-08,IN,Android Phone,basic
u196604,2023-12-19,UK,iPhone,free
u549717,2021-05-05,FR,Windows,premium
u673082,2020-07-24,MX,Android Tablet,free
u010449,2023-08-25,MX,Mac,free
u596356,2022-03-07,FR,iPad,enterprise
u623775,2021-11-10,US,Android Tablet,free
u262025,2022-02-28,MX,Android Phone,basic
u171633,2021-07-29,FR,Android Tablet,free
u666258,2020-11-16,MX,iPad,basic
u859848,2020-08-23,US,iPad,premium
u851374,2021-10-24,DE,Android Tablet,basic
u263232,2022-11-11,MX,Android Tablet,free
u896316,2020-05-10,FR,iPad,premium
u135680,2023-12-19,FR,Android Phone,enterprise
u848539,2021-01-07,CA,iPad,premium
u215999,2023-05-18,AU,Windows,basic
u569551,2021-02-14,MX,iPhone,basic
u971893,2023-01-22,UK,iPhone,premium
u199099,2022-04-13,AU,iPad,enterprise
u180878,2020-03-23,CA,iPhone,free
u022386,2022-06-12,JP,Android Tablet,premium
u019241,2022-10-30,AU,Mac,free
u132771,2020-12-13,FR,Mac,basic
u053872,2021-11-14,AU,Android Tablet,free
u597477,2021-12-26,AU,Mac,free
u375759,2022-07-03,US,Android Phone,basic
u795470,2020-07-19,US,Windows,free
u254820,2022-01-24,MX,Android Tablet,premium
u776900,2021-08-15,BR,Android Phone,free
u762848,2020-08-31,US,Android Phone,free
u364314,2023-06-01,JP,iPad,basic
u610102,2023-04-01,UK,iPhone,premium
u334806,2022-09-15,UK,Android Phone,basic
u185103,2020-08-01,IN,Android Phone,premium
u526837,2022-09-02,CA,Android Tablet,basic
u198018,2022-09-17,CA,Mac,free
u804170,2021-03-26,BR,Android Phone,free
u216598,2021-04-03,DE,iPad,premium
u813612,2023-12-30,FR,Android Tablet,free
u877053,2023-09-22,US,Android Phone,basic
u758578,2021-03-22,IN,iPad,basic
u328299,2022-08-28,DE,Mac,free
u436068,2021-07-12,JP,Android Phone,premium
u413011,2021-02-10,UK,Android Phone,premium
u764562,2020-09-23,US,iPad,premium
u976867,2022-08-20,MX,Android Phone,basic
u291117,2022-05-10,AU,Mac,enterprise
u169566,2023-12-29,JP,Windows,premium
u238314,2020-06-04,DE,iPad,free
u215283,2022-04-15,BR,Android Phone,enterprise
u912264,2020-09-23,DE,Windows,free
u990256,2023-04-20,DE,Android Phone,free
u067757,2022-07-15,BR,Windows,premium
u515898,2022-09-16,DE,iPad,free
u609314,2020-08-13,BR,Android Tablet,free
u628548,2022-03-25,MX,Windows,enterprise
u248913,2020-09-13,BR,iPad,premium
u183368,2023-02-21,MX,Mac,enterprise
u743476,2020-06-19,AU,Mac,premium
u990191,2021-04-07,JP,iPhone,enterprise
u685630,2023-11-27,JP,Mac,free
u659342,2020-07-03,CA,Android Tablet,free
u408721,2023-09-15,IN,Android Phone,free
u543216,2022-07-26,JP,Android Tablet,enterprise
u815045,2022-08-16,CA,Mac,enterprise
u244715,2020-12-29,DE,Android Tablet,basic
u007315,2022-10-30,AU,iPad,premium
u443225,2021-05-03,BR,Mac,enterprise
u057771,2022-05-07,JP,Mac,premium
u653319,2023-07-19,UK,Mac,enterprise
u995455,2020-01-17,UK,Android Tablet,premium
u046385,2023-04-25,AU,iPad,enterprise
u097633,2023-10-09,AU,Mac,premium
u489107,2022-09-18,IN,iPad,enterprise
u304132,2022-01-05,FR,Android Tablet,basic
u789261,2021-11-30,AU,Android Phone,free
u750726,2020-02-18,UK,Android Tablet,premium
u917745,2020-12-31,UK,Android Tablet,basic
u442120,2021-10-25,BR,iPad,basic
u593753,2023-03-03,BR,iPhone,enterprise
u463470,2023-08-25,MX,iPhone,enterprise
u659622,2021-05-12,JP,Android Phone,free
u438564,2022-07-20,MX,Android Phone,basic
u626350,2021-03-13,UK,Windows,enterprise
u244665,2021-04-07,FR,Android Tablet,basic
u528681,2020-10-05,AU,Android Phone,premium
u880072,2021-03-27,MX,Android Phone,free
u401496,2020-12-27,JP,iPad,basic
u919375,2021-08-18,AU,Mac,premium
u100314,2022-12-28,FR,iPhone,free
u668234,2022-02-26,US,iPhone,free
u023024,2022-12-23,BR,Android Tablet,enterprise
u420422,2021-08-28,IN,Android Tablet,basic
u945965,2020-06-20,MX,iPhone,basic
u574916,2022-12-23,UK,Android Tablet,premium
u378479,2020-05-14,CA,Mac,enterprise
u501609,2021-11-29,FR,iPad,basic
u651313,2022-09-28,JP,iPhone,enterprise
u869077,2020-06-09,UK,iPad,enterprise
u661947,2021-12-03,IN,Mac,basic
u310446,2023-05-02,US,iPhone,premium
u457588,2020-02-09,BR,Mac,enterprise
u564427,2020-06-27,UK,Android Tablet,enterprise
u023691,2023-12-26,UK,Android Tablet,free
u756345,2021-02-28,MX,iPad,enterprise
u109337,2021-01-24,DE,iPhone,basic
u306520,2020-10-03,FR,iPhone,premium
u881282,2021-03-20,JP,iPhone,premium
u490831,2020-05-21,BR,Android Phone,free
u786526,2020-01-31,US,iPhone,basic
u121598,2023-12-26,US,iPad,basic
u250932,2023-01-27,IN,Windows,premium
u747256,2020-06-11,UK,Windows,basic
u902003,2022-05-23,DE,iPad,basic
u548743,2021-04-11,US,Android Tablet,free
u170049,2021-12-08,UK,Android Phone,enterprise
u340693,2021-04-20,AU,Android Phone,premium
u602538,2021-04-06,CA,Mac,enterprise
u319151,2022-05-10,UK,Android Tablet,enterprise
u067880,2020-09-24,CA,Mac,basic
u087793,2023-12-09,DE,Android Phone,free
u412106,2022-05-09,UK,Mac,basic
u103029,2021-03-07,DE,Android Phone,enterprise
u489580,2022-07-13,IN,Windows,enterprise
u776342,2023-01-23,BR,Windows,premium
u260034,2022-01-28,UK,Android Phone,enterprise
u536438,2021-12-14,AU,Windows,enterprise
u905405,2021-11-06,AU,Android Tablet,free
u467946,2021-10-11,AU,Android Phone,free
u406982,2021-02-04,JP,Android Phone,premium
u617183,2021-05-05,JP,Windows,premium
u089783,2020-02-23,FR,Mac,enterprise
u345622,2021-03-04,FR,iPhone,premium
u766989,2020-01-21,BR,Mac,free
u326942,2023-07-28,CA,iPad,free
u384174,2021-08-04,DE,Windows,premium
u146604,2020-09-16,JP,Windows,enterprise
u241588,2020-04-04,UK,iPad,basic
u245507,2021-08-14,JP,Android Phone,free
u415605,2022-12-14,MX,Mac,basic
u897517,2023-04-04,CA,Windows,basic
u801101,2021-04-04,US,Android Phone,premium
u667216,2021-11-18,IN,iPhone,basic
u106996,2021-11-07,US,Mac,premium
u815545,2020-12-29,CA,Mac,enterprise
u532722,2021-10-08,US,Android Phone,enterprise
u943113,2022-04-12,DE,iPhone,basic
u348578,2021-10-12,MX,Windows,premium
u423025,2021-08-31,JP,Android Tablet,enterprise
u392831,2022-10-12,US,Mac,basic
u749921,2023-02-19,UK,Mac,basic
u323532,2023-06-14,UK,iPhone,premium
u939434,2022-06-03,UK,Android Phone,enterprise
u872518,2023-08-23,MX,iPhone,enterprise
u837370,2021-01-17,US,iPad,free
u156824,2021-06-20,AU,Windows,free
u750600,2022-09-03,IN,iPad,premium
u017643,2022-12-06,BR,Mac,premium
u761447,2022-04-29,CA,Android Tablet,basic
u353029,2022-06-14,US,iPad,basic
u890358,2021-09-29,IN,Android Phone,enterprise
u567505,2023-04-08,JP,iPad,basic
u555661,2021-02-15,US,Mac,enterprise
u039044,2021-12-16,IN,Android Phone,basic
u509626,2020-08-19,CA,Windows,basic
u364162,2022-09-26,JP,iPhone,premium
u907718,2020-02-24,US,Windows,basic
u460180,2021-04-23,UK,Android Phone,enterprise
u064043,2022-08-14,MX,Android Phone,enterprise
u501729,2020-06-04,JP,iPad,free
u663324,2022-12-24,DE,Android Tablet,premium
u821020,2022-02-23,MX,iPhone,basic
u119050,2022-09-23,JP,Android Tablet,basic
u679941,2020-12-24,JP,Android Phone,premium
u876369,2023-04-01,MX,Mac,free
u263964,2020-04-27,JP,iPad,basic
u004277,2020-03-25,UK,Android Tablet,premium
u225255,2020-12-28,AU,Windows,basic
u267119,2021-04-26,MX,iPad,basic
u994956,2020-12-08,CA,Mac,premium
u771935,2021-11-02,IN,Android Tablet,free
u134162,2020-05-22,BR,iPhone,enterprise
u835459,2021-04-04,JP,Android Phone,premium
u767508,2022-05-17,BR,Android Tablet,premium
u948725,2020-06-02,IN,iPad,premium
u534710,2021-10-18,FR,iPhone,premium
u976095,2023-01-02,CA,iPhone,free
u391931,2023-11-09,UK,Android Tablet,basic
u914706,2023-05-23,DE,Mac,basic
u005200,2022-01-23,US,Android Tablet,free
u535822,2021-06-09,FR,Android Phone,premium
u880646,2023-06-12,US,iPad,free
u491311,2022-04-04,FR,iPad,premium
u829345,2021-11-06,FR,iPad,enterprise
u424113,2022-12-01,MX,Android Phone,free
u734908,2021-11-11,FR,Android Tablet,enterprise
u208434,2023-05-02,US,Windows,free
u903295,2023-12-19,MX,iPhone,enterprise
u631906,2023-11-26,CA,iPad,enterprise
u979582,2021-01-17,IN,iPad,free
u918163,2021-02-26,DE,Android Phone,premium
u447217,2023-02-19,US,Android Phone,premium
u451915,2022-02-16,US,Android Tablet,premium
u435474,2022-02-18,US,Android Tablet,enterprise
u979365,2022-09-04,CA,Android Phone,premium
u675982,2022-12-12,JP,Android Tablet,free
u571314,2021-11-23,CA,Mac,basic
u452610,2021-03-28,AU,iPad,basic
u611470,2020-09-10,CA,Windows,free
u583993,2022-06-29,AU,Android Tablet,basic
u683863,2022-05-07,BR,iPhone,premium
u730837,2020-01-15,UK,Android Phone,premium
u637682,2021-02-28,JP,iPhone,enterprise
u906607,2022-05-14,UK,Mac,basic
u810498,2021-11-01,IN,Mac,basic
u731027,2022-12-08,US,Mac,premium
u399944,2023-03-09,BR,Android Tablet,enterprise
u033984,2023-02-24,UK,Android Tablet,basic
u018142,2021-10-11,FR,Mac,basic
u818031,2023-12-22,AU,Mac,basic
u560836,2022-08-09,BR,Android Phone,basic
u119875,2020-11-24,CA,Android Phone,basic
u649725,2020-02-28,MX,Android Phone,premium
u658713,2020-10-12,IN,Mac,basic
u650833,2022-06-30,FR,iPhone,premium
u372034,2023-11-10,BR,iPad,premium
u773380,2022-01-09,DE,Android Tablet,premium
u055065,2021-04-05,JP,iPad,free
u434145,2021-09-08,UK,Android Tablet,free
u142853,2022-05-03,FR,iPad,basic
u325726,2022-05-30,BR,iPhone,basic
u150354,2023-12-31,MX,Mac,enterprise
u020348,2020-03-13,AU,Android Tablet,premium
u815464,2022-11-20,JP,Android Tablet,free
u496612,2022-02-23,UK,iPad,premium
u243463,2023-01-08,IN,Android Tablet,basic
u024690,2022-08-27,IN,Android Tablet,free
u160945,2020-05-29,JP,iPhone,basic
u940318,2020-01-24,UK,iPhone,premium
u685634,2020-02-20,UK,Windows,premium
u019029,2021-08-18,UK,Android Tablet,enterprise
u188324,2021-01-02,AU,iPad,enterprise
u865816,2020-09-06,FR,Android Phone,basic
u476884,2020-02-22,UK,Android Phone,basic
u975365,2020-03-23,MX,Android Phone,enterprise
u694636,2023-05-26,US,Windows,free
u129252,2020-07-05,FR,Android Tablet,enterprise
u034426,2022-10-28,IN,Mac,premium
u259412,2022-08-20,AU,Android Phone,enterprise
u844185,2022-10-16,MX,Android Phone,premium
u303867,2020-08-21,BR,Android Tablet,basic
u983192,2022-04-16,JP,Mac,free
u243151,2021-01-17,IN,Android Tablet,premium
u291734,2023-04-16,MX,Windows,premium
u830004,2020-08-21,FR,Android Tablet,basic
u233577,2021-06-23,FR,Android Phone,free
u054268,2021-05-30,CA,iPad,enterprise
u818185,2023-01-28,BR,iPhone,premium
u251571,2020-06-08,UK,iPhone,basic
u215882,2021-09-20,BR,Mac,free
u268567,2020-06-13,BR,Android Phone,basic
u119099,2020-03-18,DE,Android Tablet,free
u320384,2023-08-16,AU,iPhone,enterprise
u090288,2022-11-22,IN,Mac,enterprise
u742738,2021-08-27,DE,Android Phone,basic
u971021,2021-02-22,FR,Mac,basic
u574996,2023-12-05,UK,iPad,basic
u580272,2021-04-20,DE,Mac,premium
u264263,2020-02-18,IN,iPhone,basic
u846546,2023-11-12,MX,Mac,premium
u136692,2021-10-25,DE,Windows,free
u574746,2022-07-23,US,iPad,free
u845112,2020-12-20,IN,iPhone,enterprise
u174026,2020-10-31,FR,iPhone,premium
u604460,2020-08-13,CA,Windows,premium
u716364,2023-08-20,BR,iPad,enterprise
u789754,2021-10-18,FR,iPad,premium
u753308,2022-08-24,US,Android Phone,premium
u306782,2021-06-29,IN,iPad,enterprise
u735318,2021-05-17,CA,Windows,enterprise
u119417,2023-11-12,UK,Android Tablet,basic
u176170,2020-12-18,FR,iPhone,basic
u732747,2022-10-24,UK,Android Phone,basic
u584513,2023-05-04,BR,iPad,premium
u958175,2022-09-12,US,Windows,enterprise
u911848,2021-11-19,UK,Android Tablet,basic
u633785,2023-11-25,JP,Android Tablet,free
u340252,2020-11-30,CA,Mac,basic
u832708,2022-11-05,BR,Mac,enterprise
u275571,2021-06-05,DE,Android Tablet,basic
u571524,2021-08-26,JP,Android Phone,enterprise
u769501,2022-11-01,MX,Android Phone,enterprise
u742486,2023-07-18,IN,Android Tablet,basic
u018352,2021-04-16,UK,Android Phone,enterprise
u629551,2021-01-10,DE,Mac,premium
u366579,2023-07-11,MX,Windows,free
u165752,2023-01-31,FR,Mac,premium
u070588,2023-12-15,JP,Android Phone,enterprise
u738015,2021-06-02,US,Android Phone,basic
u588235,2022-11-09,FR,Android Phone,basic
u601332,2023-05-04,DE,Android Phone,free
u817800,2022-08-09,AU,Android Phone,free
u521145,2023-12-16,US,Android Phone,basic
u347069,2022-09-07,CA,iPad,enterprise
u448686,2023-07-30,FR,Android Tablet,premium
u436394,2020-09-19,JP,Android Phone,premium
u131356,2022-05-06,CA,iPhone,free
u988823,2021-11-26,MX,iPhone,enterprise
u849382,2021-01-01,FR,Android Phone,enterprise
u993244,2022-05-15,UK,Android Tablet,basic
u103600,2023-07-20,CA,Windows,enterprise
u562839,2021-11-11,CA,iPhone,free
u367790,2021-08-15,FR,iPhone,enterprise
u222211,2020-05-07,AU,iPhone,free
u019581,2021-02-06,CA,Android Tablet,enterprise
u649524,2020-06-24,FR,iPad,premium
u389542,2021-02-10,DE,Mac,basic
u294112,2020-07-24,UK,iPhone,free
u866143,2020-10-02,BR,Mac,basic
u913174,2021-06-19,CA,Android Tablet,premium
u808872,2020-11-23,AU,iPhone,free
u310384,2021-01-29,MX,iPad,premium
u515759,2023-01-09,US,iPhone,enterprise
u878260,2022-03-10,DE,iPhone,free
u179724,2021-03-30,DE,iPad,basic
u491955,2022-03-10,CA,Android Phone,enterprise
u657661,2023-02-08,BR,iPhone,premium
u539618,2020-11-14,CA,iPad,premium
u093422,2021-08-23,DE,Mac,enterprise
u914839,2022-05-04,JP,Android Phone,basic
u742685,2022-01-17,AU,Android Tablet,free
u084804,2023-01-05,IN,Android Phone,premium
u370247,2022-06-28,IN,Mac,premium
u827783,2022-05-17,IN,Android Phone,free
u943695,2020-07-27,US,Android Tablet,basic
u334230,2021-05-25,MX,iPad,enterprise
u568837,2022-03-18,MX,Mac,free
u010171,2020-06-22,AU,Mac,premium
u704670,2020-10-04,MX,Android Tablet,premium
u703088,2022-10-22,US,iPad,enterprise
u717634,2020-10-16,JP,Windows,free
u305353,2023-08-05,UK,iPad,basic
u410651,2022-06-15,UK,Android Phone,basic
u582449,2020-08-18,US,iPhone,free
u609887,2022-07-03,DE,iPhone,premium
u973452,2020-07-07,DE,iPhone,basic
u825380,2021-11-08,US,Android Tablet,free
u352857,2023-11-08,FR,Android Phone,enterprise
u155576,2023-06-02,US,Mac,basic
u255212,2023-03-01,FR,Android Phone,premium
u658650,2022-08-11,FR,iPhone,free
u307497,2022-11-09,UK,Mac,enterprise
u870763,2021-06-24,UK,Android Phone,premium
u963591,2023-11-18,BR,iPhone,premium
u136635,2022-05-06,UK,iPad,enterprise
u266316,2020-09-15,UK,iPad,basic
u712383,2022-12-29,IN,Mac,basic
u549580,2021-05-17,MX,iPad,free
u824015,2020-06-18,IN,Android Tablet,enterprise
u759544,2022-02-05,FR,iPhone,basic
u891854,2022-12-31,UK,Android Phone,premium
u819525,2020-05-03,MX,Android Phone,free
u145616,2022-07-03,UK,Mac,enterprise
u018321,2020-06-21,DE,iPad,basic
u206590,2021-04-21,MX,Mac,basic
u245829,2021-12-04,BR,Android Phone,basic
u689410,2020-11-28,US,Windows,basic
u308054,2021-10-16,MX,Windows,free
u313091,2021-04-08,BR,Android Tablet,premium
u620293,2022-05-09,UK,Mac,premium
u652235,2022-03-20,CA,iPad,basic
u439953,2020-09-16,US,iPad,premium
u172139,2023-05-28,AU,Android Phone,basic
u903380,2021-01-15,FR,Android Tablet,basic
u729624,2020-03-25,CA,iPad,enterprise
u683540,2021-08-01,UK,Mac,free
u042283,2020-01-02,CA,iPad,basic
u080876,2023-03-25,MX,Windows,premium
u896436,2022-10-20,US,Mac,premium
u174955,2021-02-09,BR,iPad,basic
u077180,2022-04-28,DE,Mac,enterprise
u027041,2021-05-21,MX,Windows,premium
u861172,2021-07-09,BR,Windows,free
u054823,2023-10-12,IN,Android Tablet,premium
u586738,2021-05-03,MX,Windows,basic
u389036,2022-08-27,JP,Mac,basic
u574655,2021-07-15,FR,Android Phone,enterprise
u589853,2020-02-04,BR,Mac,premium
u197666,2020-05-25,MX,Mac,free
u287298,2022-01-19,FR,Android Tablet,enterprise
u108142,2020-10-20,IN,Windows,premium
u538446,2020-09-14,IN,Android Phone,premium
u155037,2022-06-09,DE,Windows,premium
u066965,2023-09-21,CA,Android Phone,basic
u633328,2022-12-11,MX,Windows,basic
u967894,2022-10-01,IN,Mac,basic
u087325,2021-05-29,MX,Mac,premium
u121167,2022-12-22,AU,Mac,basic
u211473,2023-07-13,AU,Android Tablet,premium
u848032,2022-01-11,AU,Mac,enterprise
u101092,2022-09-17,BR,iPad,enterprise
u400137,2023-08-02,MX,Mac,premium
u588272,2021-08-09,CA,Android Phone,free
u000208,2021-07-01,IN,iPad,premium
u785577,2021-11-04,US,iPhone,enterprise
u572372,2020-07-30,AU,iPhone,basic
u781875,2021-08-20,AU,Windows,enterprise
u489326,2022-02-04,IN,Mac,free
u656357,2023-06-04,FR,Mac,basic
u787704,2021-07-12,UK,Windows,free
u205519,2020-10-30,US,Android Phone,basic
u228702,2023-12-22,UK,iPad,basic
u741482,2022-05-17,AU,iPhone,free
u862328,2020-03-19,JP,iPhone,basic
u317325,2020-01-22,AU,Android Phone,free
u298927,2021-05-03,DE,iPad,enterprise
u641947,2023-01-18,DE,iPad,premium
u441908,2020-10-20,CA,iPhone,basic
u439713,2022-05-02,AU,iPhone,basic
u112469,2021-12-27,FR,iPad,enterprise
u056227,2023-03-24,UK,Mac,enterprise
u620769,2021-11-03,BR,Android Phone,free
u131400,2021-09-26,IN,Windows,premium
u442732,2022-10-08,DE,iPad,enterprise
u873773,2023-06-25,CA,Windows,basic
u559122,2021-05-21,MX,iPad,premium
u694065,2023-10-07,CA,iPhone,enterprise
u115248,2020-03-19,US,Android Tablet,premium
u552795,2020-05-24,DE,iPhone,enterprise
u825954,2022-11-02,JP,Android Phone,enterprise
u672159,2023-03-29,MX,Mac,free
u088948,2022-07-02,MX,iPad,free
u671887,2023-07-28,FR,Android Tablet,basic
u232932,2022-12-13,BR,Android Tablet,premium
u365930,2021-04-03,CA,Windows,premium
u223637,2023-09-26,BR,Android Tablet,premium
u918890,2022-06-01,CA,Mac,basic
u899041,2020-12-15,BR,Android Phone,premium
u817689,2021-05-14,MX,iPad,enterprise
u555341,2020-12-03,IN,Windows,premium
u378495,2020-01-14,CA,Mac,enterprise
u346655,2020-05-27,BR,Android Phone,basic
u631941,2020-11-01,BR,iPad,enterprise
u960173,2021-09-17,AU,iPad,enterprise
u303390,2020-01-20,JP,Mac,premium
u649615,2023-12-30,BR,Windows,basic
u753923,2021-02-20,MX,Android Tablet,premium
u431037,2020-11-17,FR,Mac,enterprise
u203706,2022-06-16,UK,Mac,premium
u852147,2020-12-10,AU,Windows,basic
u535862,2022-06-23,BR,Mac,free
u500080,2021-03-31,FR,Android Tablet,free
u437270,2020-06-19,BR,Android Phone,enterprise
u967506,2020-07-22,JP,Android Phone,premium
u764150,2022-09-09,JP,Android Phone,premium
u214920,2023-04-11,IN,Android Phone,free
u042440,2021-07-27,BR,Android Tablet,basic
u652007,2022-08-16,MX,iPhone,free
u131201,2020-03-28,UK,iPad,enterprise
u449720,2020-06-16,UK,Windows,enterprise
u215890,2021-10-09,UK,Android Phone,basic
u219331,2022-08-30,CA,Mac,enterprise
u495407,2023-02-12,MX,Windows,enterprise
u634069,2023-04-08,CA,iPad,premium
u126805,2022-10-26,BR,iPhone,basic
u029784,2022-10-07,MX,iPad,enterprise
u349988,2023-02-27,FR,Mac,free
u564492,2022-02-18,BR,Android Tablet,enterprise
u045120,2021-06-05,FR,iPad,enterprise
u499467,2022-12-01,BR,iPhone,premium
u744264,2021-11-04,US,Android Phone,free
u239028,2021-03-17,DE,Windows,enterprise
u948804,2022-02-13,DE,Android Phone,free
u897060,2022-02-17,MX,iPhone,basic
u080649,2023-10-16,MX,iPad,basic
u135509,2020-10-18,DE,Android Tablet,basic
u209744,2021-12-10,BR,Android Phone,enterprise
u925640,2023-03-14,IN,iPad,free
u337407,2020-12-07,DE,Windows,premium
u831400,2020-05-01,UK,Android Phone,premium
u924334,2021-04-28,IN,Mac,enterprise
u146639,2023-08-09,IN,iPhone,basic
u812473,2022-08-17,BR,Android Tablet,free
u380892,2020-09-13,BR,Android Tablet,free
u025838,2020-06-04,BR,Mac,enterprise
u119624,2020-07-03,AU,iPad,premium
u088568,2020-02-01,FR,Mac,premium
u714696,2023-04-06,BR,Android Tablet,free
u053876,2023-11-28,US,Windows,premium
u765246,2023-08-30,UK,Mac,basic
u882147,2020-11-21,US,Windows,enterprise
u333238,2021-07-07,AU,Mac,basic
u911263,2022-09-24,CA,iPhone,enterprise
u235019,2022-04-15,DE,Android Tablet,enterprise
u275848,2023-12-25,DE,iPad,enterprise
u260137,2021-03-15,DE,Android Phone,basic
u358485,2022-08-23,FR,Android Tablet,basic
u609863,2022-07-23,DE,iPad,free
